Date	AUS-USD	USD-INR	AUD-INR
05-Jul-07	0.8558	40.5138	34.6717
06-Jul-07	0.8581	40.5063	34.7584
09-Jul-07	0.8601	40.4313	34.7749
10-Jul-07	0.8605	40.4488	34.8061
11-Jul-07	0.8630	40.4038	34.8684
12-Jul-07	0.8666	40.3875	34.9998
13-Jul-07	0.8714	40.3913	35.1969
16-Jul-07	0.8716	40.5250	35.3216
17-Jul-07	0.8724	40.4563	35.2940
18-Jul-07	0.8774	40.3700	35.4206
19-Jul-07	0.8774	40.3513	35.4042
20-Jul-07	0.8802	40.4050	35.5645
23-Jul-07	0.8827	40.3863	35.6489
24-Jul-07	0.8812	40.3188	35.5289
25-Jul-07	0.8844	40.3038	35.6446
26-Jul-07	0.8688	40.2450	34.9649
27-Jul-07	0.8511	40.3138	34.3110
30-Jul-07	0.8582	40.3113	34.5951
31-Jul-07	0.8496	40.4900	34.4003
01-Aug-07	0.8564	40.4338	34.6275
02-Aug-07	0.8580	40.4225	34.6825
03-Aug-07	0.8546	40.4838	34.5974
06-Aug-07	0.8575	40.4375	34.6752
07-Aug-07	0.8548	40.3513	34.4922
08-Aug-07	0.8635	40.4663	34.9426
09-Aug-07	0.8495	40.3950	34.3156
10-Aug-07	0.8434	40.6500	34.2842
13-Aug-07	0.8418	40.4663	34.0645
14-Aug-07	0.8338	40.6500	33.8940
15-Aug-07	0.8178	40.5913	33.1955
16-Aug-07	0.7952	40.7000	32.3646
17-Aug-07	0.7971	40.7000	32.4420
20-Aug-07	0.8065	41.2150	33.2399
21-Aug-07	0.8002	41.4550	33.1723
22-Aug-07	0.8082	41.3138	33.3898
23-Aug-07	0.8191	41.1088	33.6722
24-Aug-07	0.8272	40.9813	33.8997
27-Aug-07	0.8259	40.9913	33.8547
28-Aug-07	0.8155	41.1038	33.5201
29-Aug-07	0.8215	40.9638	33.6517
30-Aug-07	0.8154	41.1400	33.5456
31-Aug-07	0.8175	41.2213	33.6984
03-Sep-07	0.8223	41.0775	33.7780
04-Sep-07	0.8245	40.9863	33.7932
05-Sep-07	0.8214	40.8913	33.5881
06-Sep-07	0.8288	40.9375	33.9290
07-Sep-07	0.8263	40.9238	33.8153
10-Sep-07	0.8191	40.8413	33.4531
11-Sep-07	0.8336	40.7100	33.9359
12-Sep-07	0.8412	40.6863	34.2253
13-Sep-07	0.8346	40.5950	33.8806
14-Sep-07	0.8418	40.4763	34.0729
17-Sep-07	0.8328	40.4313	33.6711
18-Sep-07	0.8516	40.4600	34.4557
19-Sep-07	0.8561	40.4950	34.6678
20-Sep-07	0.8627	40.5275	34.9631
21-Sep-07	0.8665	40.2613	34.8864
24-Sep-07	0.8677	39.9638	34.6765
25-Sep-07	0.8735	39.8888	34.8428
26-Sep-07	0.8765	39.7950	34.8803
27-Sep-07	0.8794	39.7775	34.9803
28-Sep-07	0.8875	39.6700	35.2071
01-Oct-07	0.8941	39.7600	35.5494
02-Oct-07	0.8812	39.7763	35.0508
03-Oct-07	0.8826	39.7525	35.0856
04-Oct-07	0.8878	39.8438	35.3733
05-Oct-07	0.8973	39.7213	35.6419
08-Oct-07	0.8928	39.5025	35.2678
09-Oct-07	0.9006	39.4775	35.5534
10-Oct-07	0.8969	39.4188	35.3547
11-Oct-07	0.9007	39.4863	35.5653
12-Oct-07	0.9043	39.3250	35.5616
15-Oct-07	0.9003	39.3013	35.3829
16-Oct-07	0.8866	39.3650	34.9010
17-Oct-07	0.8915	39.3300	35.0627
18-Oct-07	0.8944	39.3400	35.1857
19-Oct-07	0.8901	39.7163	35.3514
22-Oct-07	0.8869	39.6100	35.1301
23-Oct-07	0.8977	39.7475	35.6813
24-Oct-07	0.9003	39.8525	35.8792
25-Oct-07	0.9085	39.6913	36.0595
26-Oct-07	0.9182	39.5623	36.3261
29-Oct-07	0.9228	39.5025	36.4529
30-Oct-07	0.9188	39.5263	36.3167
31-Oct-07	0.9317	39.4363	36.7428
01-Nov-07	0.9123	39.4025	35.9469
02-Nov-07	0.9201	39.3188	36.1772
05-Nov-07	0.9205	39.2488	36.1285
06-Nov-07	0.9286	39.3825	36.5706
07-Nov-07	0.9278	39.3263	36.4869
08-Nov-07	0.9268	39.2875	36.4117
09-Nov-07	0.9115	39.2348	35.7625
12-Nov-07	0.8762	39.3313	34.4620
13-Nov-07	0.8955	39.3275	35.2178
14-Nov-07	0.8950	39.3550	35.2227
15-Nov-07	0.8857	39.4038	34.8999
16-Nov-07	0.8927	39.3300	35.1099
19-Nov-07	0.8839	39.3000	34.7373
20-Nov-07	0.8923	39.3560	35.1174
21-Nov-07	0.8706	39.3035	34.2176
22-Nov-07	0.8713	39.3725	34.3053
23-Nov-07	0.8775	39.3775	34.5538
26-Nov-07	0.8698	39.4713	34.3321
27-Nov-07	0.8773	39.5975	34.7389
28-Nov-07	0.8896	39.6863	35.3049
29-Nov-07	0.8812	39.8225	35.0916
30-Nov-07	0.8841	39.7388	35.1330
03-Dec-07	0.8806	39.7225	34.9796
04-Dec-07	0.8736	39.6638	34.6503
05-Dec-07	0.8698	39.5625	34.4115
06-Dec-07	0.8788	39.4375	34.6577
07-Dec-07	0.8760	39.4500	34.5582
10-Dec-07	0.8848	39.4938	34.9441
11-Dec-07	0.8732	39.4275	34.4281
12-Dec-07	0.8830	39.3935	34.7845
13-Dec-07	0.8758	39.3688	34.4792
14-Dec-07	0.8603	39.3800	33.8786
17-Dec-07	0.8572	39.3738	33.7512
18-Dec-07	0.8602	39.3725	33.8682
19-Dec-07	0.8588	39.4425	33.8732
20-Dec-07	0.8589	39.5438	33.9641
21-Dec-07	0.8669	39.5600	34.2946
24-Dec-07	0.8713	39.5485	34.4586
25-Dec-07	0.8707	39.5425	34.4297
26-Dec-07	0.8739	39.4775	34.4994
27-Dec-07	0.8778	39.4425	34.6226
28-Dec-07	0.8759	39.4000	34.5105
31-Dec-07	0.8770	39.4188	34.5702
01-Jan-08	0.8758	39.4363	34.5383
02-Jan-08	0.8834	39.4175	34.8214
03-Jan-08	0.8802	39.4038	34.6832
04-Jan-08	0.8720	39.4200	34.3742
07-Jan-08	0.8726	39.4375	34.4132
08-Jan-08	0.8784	39.3400	34.5563
09-Jan-08	0.8828	39.2750	34.6720
10-Jan-08	0.8954	39.2588	35.1523
11-Jan-08	0.8905	39.2923	34.9897
14-Jan-08	0.8994	39.2875	35.3352
15-Jan-08	0.8807	39.2785	34.5926
16-Jan-08	0.8795	39.2810	34.5476
17-Jan-08	0.8765	39.2675	34.4180
18-Jan-08	0.8790	39.2735	34.5214
21-Jan-08	0.8613	39.3025	33.8512
22-Jan-08	0.8684	39.3075	34.1346
23-Jan-08	0.8730	39.4225	34.4158
24-Jan-08	0.8819	39.6213	34.9420
25-Jan-08	0.8799	39.5463	34.7967
28-Jan-08	0.8890	39.4700	35.0888
29-Jan-08	0.8891	39.4075	35.0372
30-Jan-08	0.8932	39.4263	35.2155
31-Jan-08	0.8956	39.3738	35.2631
01-Feb-08	0.9041	39.4025	35.6238
04-Feb-08	0.9077	39.4025	35.7656
05-Feb-08	0.8972	39.3538	35.3082
06-Feb-08	0.8954	39.4088	35.2866
07-Feb-08	0.8946	39.4900	35.3278
08-Feb-08	0.8951	39.5988	35.4448
11-Feb-08	0.9036	39.5050	35.6967
12-Feb-08	0.9031	39.5725	35.7379
13-Feb-08	0.8963	39.6488	35.5372
14-Feb-08	0.9020	39.6500	35.7643
15-Feb-08	0.9089	39.7363	36.1163
18-Feb-08	0.9136	39.6688	36.2414
19-Feb-08	0.9189	39.6485	36.4330
20-Feb-08	0.9182	39.6963	36.4491
21-Feb-08	0.9187	39.8475	36.6079
22-Feb-08	0.9231	40.0925	37.0094
25-Feb-08	0.9269	40.0600	37.1316
26-Feb-08	0.9338	39.9900	37.3427
27-Feb-08	0.9415	40.0175	37.6765
28-Feb-08	0.9489	39.9188	37.8789
29-Feb-08	0.9305	39.7750	37.0106
03-Mar-08	0.9395	39.8150	37.4062
04-Mar-08	0.9275	39.9188	37.0246
05-Mar-08	0.9355	40.2750	37.6773
06-Mar-08	0.9265	40.2900	37.3287
07-Mar-08	0.9265	40.3000	37.3380
10-Mar-08	0.9166	40.3000	36.9390
11-Mar-08	0.9303	40.5000	37.6772
12-Mar-08	0.9343	40.5963	37.9291
13-Mar-08	0.9454	40.5250	38.3123
14-Mar-08	0.9370	40.3588	37.8161
17-Mar-08	0.9190	40.4713	37.1931
18-Mar-08	0.9290	40.4775	37.6036
19-Mar-08	0.9130	40.7388	37.1945
20-Mar-08	0.8995	40.5913	36.5118
21-Mar-08	0.9018	40.4475	36.4756
24-Mar-08	0.9075	40.4325	36.6925
25-Mar-08	0.9173	40.4325	37.0887
26-Mar-08	0.9207	40.3450	37.1456
27-Mar-08	0.9182	40.1175	36.8359
28-Mar-08	0.9173	40.1375	36.8181
31-Mar-08	0.9136	40.1350	36.6673
01-Apr-08	0.9072	40.0000	36.2880
02-Apr-08	0.9140	39.9775	36.5394
03-Apr-08	0.9148	40.1000	36.6835
04-Apr-08	0.9226	39.9563	36.8636
07-Apr-08	0.9249	39.9788	36.9763
08-Apr-08	0.9309	39.9850	37.2220
09-Apr-08	0.9294	39.9400	37.1202
10-Apr-08	0.9315	40.0025	37.2623
11-Apr-08	0.9277	40.0163	37.1231
14-Apr-08	0.9269	39.9575	37.0366
15-Apr-08	0.9264	39.9338	36.9946
16-Apr-08	0.9394	39.9550	37.5337
17-Apr-08	0.9359	39.9625	37.4009
18-Apr-08	0.9343	39.9700	37.3440
21-Apr-08	0.9422	39.9300	37.6220
22-Apr-08	0.9450	39.9200	37.7244
23-Apr-08	0.9473	39.8950	37.7925
24-Apr-08	0.9390	39.9463	37.5095
25-Apr-08	0.9332	40.0113	37.3385
28-Apr-08	0.9380	40.0950	37.6091
29-Apr-08	0.9326	40.1750	37.4672
30-Apr-08	0.9424	40.1600	37.8468
01-May-08	0.9323	40.3100	37.5810
02-May-08	0.9344	40.5100	37.8525
05-May-08	0.9463	40.5200	38.3441
06-May-08	0.9498	40.6250	38.5856
07-May-08	0.9420	40.6125	38.2570
08-May-08	0.9432	40.8250	38.5061
09-May-08	0.9432	41.1800	38.8410
12-May-08	0.9469	41.6750	39.4621
13-May-08	0.9398	41.5525	39.0510
14-May-08	0.9332	41.8600	39.0638
15-May-08	0.9401	42.0913	39.5700
16-May-08	0.9553	42.4425	40.5453
19-May-08	0.9528	42.5363	40.5285
20-May-08	0.9583	42.7100	40.9290
21-May-08	0.9631	42.5350	40.9655
22-May-08	0.9564	42.6500	40.7905
23-May-08	0.9593	42.7575	41.0173
26-May-08	0.9601	43.0550	41.3371
27-May-08	0.9587	42.7875	41.0204
28-May-08	0.9620	42.6488	41.0281
29-May-08	0.9551	42.8700	40.9451
30-May-08	0.9558	42.7963	40.9047
02-Jun-08	0.9553	42.6800	40.7722
03-Jun-08	0.9510	42.5300	40.4460
04-Jun-08	0.9562	42.2800	40.4281
05-Jun-08	0.9588	42.5825	40.8281
06-Jun-08	0.9625	42.6525	41.0530
09-Jun-08	0.9488	42.8900	40.6940
10-Jun-08	0.9457	42.7400	40.4192
11-Jun-08	0.9477	42.8850	40.6421
12-Jun-08	0.9356	42.9113	40.1478
13-Jun-08	0.9387	42.8950	40.2655
16-Jun-08	0.9401	42.8175	40.2527
17-Jun-08	0.9439	42.8788	40.4733
18-Jun-08	0.9472	42.9100	40.6444
19-Jun-08	0.9498	42.8900	40.7369
20-Jun-08	0.9531	42.8800	40.8689
23-Jun-08	0.9515	42.9475	40.8645
24-Jun-08	0.9565	42.9500	41.0817
25-Jun-08	0.9587	42.9588	41.1846
26-Jun-08	0.9550	42.9450	41.0125
27-Jun-08	0.9607	42.8300	41.1468
30-Jun-08	0.9581	42.6950	40.9061
01-Jul-08	0.9551	42.8400	40.9165
02-Jul-08	0.9622	43.0000	41.3746
03-Jul-08	0.9595	43.2650	41.5128
04-Jul-08	0.9631	43.2563	41.6601
07-Jul-08	0.9557	43.2675	41.3507
08-Jul-08	0.9531	43.1850	41.1596
09-Jul-08	0.9555	43.1875	41.2657
10-Jul-08	0.9614	43.3325	41.6599
11-Jul-08	0.9661	43.1225	41.6606
14-Jul-08	0.9715	43.1050	41.8765
15-Jul-08	0.9784	42.8750	41.9489
16-Jul-08	0.9740	42.8800	41.7651
17-Jul-08	0.9730	43.1400	41.9752
18-Jul-08	0.9699	43.1288	41.8306
21-Jul-08	0.9765	42.8788	41.8711
22-Jul-08	0.9713	42.7663	41.5389
23-Jul-08	0.9604	42.7225	41.0307
24-Jul-08	0.9583	42.6975	40.9170
25-Jul-08	0.9558	42.2825	40.4136
28-Jul-08	0.9568	41.9975	40.1832
29-Jul-08	0.9521	42.2775	40.2524
30-Jul-08	0.9442	42.3650	40.0010
31-Jul-08	0.9413	42.6450	40.1417
01-Aug-08	0.9289	42.4563	39.4376
04-Aug-08	0.9294	42.5150	39.5134
05-Aug-08	0.9155	42.4500	38.8630
06-Aug-08	0.9090	42.4100	38.5507
07-Aug-08	0.9048	42.2900	38.2640
08-Aug-08	0.8887	42.0100	37.3343
11-Aug-08	0.8817	41.9738	37.0083
12-Aug-08	0.8713	42.1450	36.7209
13-Aug-08	0.8749	42.0550	36.7939
14-Aug-08	0.8691	42.3325	36.7912
15-Aug-08	0.8660	42.6525	36.9371
18-Aug-08	0.8722	42.9075	37.4239
19-Aug-08	0.8720	43.0450	37.5352
20-Aug-08	0.8725	43.4200	37.8840
21-Aug-08	0.8794	43.5350	38.2847
22-Aug-08	0.8661	43.7550	37.8962
25-Aug-08	0.8634	43.6288	37.6691
26-Aug-08	0.8541	43.4225	37.0872
27-Aug-08	0.8583	43.6050	37.4262
28-Aug-08	0.8617	43.9600	37.8803
29-Aug-08	0.8580	43.7813	37.5643
01-Sep-08	0.8487	43.7250	37.1094
02-Sep-08	0.8367	43.8325	36.6747
03-Sep-08	0.8354	44.1425	36.8766
04-Sep-08	0.8150	44.3500	36.1453
05-Sep-08	0.8158	44.4400	36.2542
08-Sep-08	0.8144	44.3600	36.1268
09-Sep-08	0.7990	44.5075	35.5615
10-Sep-08	0.7962	44.3800	35.3354
11-Sep-08	0.8070	44.8300	36.1778
12-Sep-08	0.8233	45.0150	37.0608
15-Sep-08	0.8056	45.4350	36.6024
16-Sep-08	0.7954	45.6525	36.3120
17-Sep-08	0.7861	45.8000	36.0034
18-Sep-08	0.8035	46.5350	37.3909
19-Sep-08	0.8337	46.4800	38.7504
22-Sep-08	0.8434	46.6000	39.3024
23-Sep-08	0.8341	46.0763	38.4322
24-Sep-08	0.8329	45.3950	37.8095
25-Sep-08	0.8342	45.6425	38.0750
26-Sep-08	0.8306	45.9150	38.1370
29-Sep-08	0.7988	46.1350	36.8526
30-Sep-08	0.7941	46.3400	36.7986
01-Oct-08	0.7895	46.9375	37.0572
02-Oct-08	0.7726	46.9650	36.2852
03-Oct-08	0.7738	46.9150	36.3028
06-Oct-08	0.7100	46.6250	33.1038
07-Oct-08	0.7107	47.0400	33.4313
08-Oct-08	0.6720	47.5400	31.9469
09-Oct-08	0.6874	47.9350	32.9505
10-Oct-08	0.6410	48.3250	30.9763
13-Oct-08	0.6972	48.0050	33.4691
14-Oct-08	0.6999	48.5900	34.0081
15-Oct-08	0.6538	48.1500	31.4805
16-Oct-08	0.6889	47.8550	32.9673
17-Oct-08	0.6882	48.4800	33.3639
20-Oct-08	0.7029	48.8550	34.3402
21-Oct-08	0.6756	48.7600	32.9423
22-Oct-08	0.6710	48.8600	32.7851
23-Oct-08	0.6738	49.0350	33.0398
24-Oct-08	0.6208	49.3200	30.6179
27-Oct-08	0.6019	49.7100	29.9204
28-Oct-08	0.6511	49.9900	32.5485
29-Oct-08	0.6678	50.0500	33.4234
30-Oct-08	0.6751	49.8650	33.6639
31-Oct-08	0.6669	49.6925	33.1399
03-Nov-08	0.6762	49.6650	33.5835
04-Nov-08	0.6985	49.3750	34.4884
05-Nov-08	0.6812	48.8850	33.3005
06-Nov-08	0.6654	48.3050	32.1421
07-Nov-08	0.6737	47.1200	31.7447
10-Nov-08	0.6696	47.7050	31.9433
11-Nov-08	0.6571	47.7950	31.4061
12-Nov-08	0.6402	47.3350	30.3039
13-Nov-08	0.6657	47.7950	31.8171
14-Nov-08	0.6472	48.9150	31.6578
17-Nov-08	0.6488	49.2900	31.9794
18-Nov-08	0.6521	49.2000	32.0833
19-Nov-08	0.6364	49.0750	31.2313
20-Nov-08	0.6109	49.6500	30.3312
21-Nov-08	0.6318	49.8500	31.4952
24-Nov-08	0.6540	50.2050	32.8341
25-Nov-08	0.6494	50.2250	32.6161
26-Nov-08	0.6519	50.1050	32.6634
27-Nov-08	0.6564	49.9050	32.7576
28-Nov-08	0.6554	49.6250	32.5242
01-Dec-08	0.6401	49.5100	31.6914
02-Dec-08	0.6425	49.9000	32.0608
03-Dec-08	0.6487	50.1500	32.5323
04-Dec-08	0.6444	50.3250	32.4294
05-Dec-08	0.6462	49.9263	32.2623
08-Dec-08	0.6643	49.7350	33.0390
09-Dec-08	0.6586	49.7450	32.7621
10-Dec-08	0.6559	49.3900	32.3949
11-Dec-08	0.6716	49.5750	33.2946
12-Dec-08	0.6638	49.0800	32.5793
15-Dec-08	0.6684	48.5500	32.4508
16-Dec-08	0.6941	48.6400	33.7610
17-Dec-08	0.7036	48.0450	33.8045
18-Dec-08	0.6867	47.9250	32.9101
19-Dec-08	0.6792	47.4350	32.2179
22-Dec-08	0.6837	47.1425	32.2313
23-Dec-08	0.6800	47.0950	32.0246
24-Dec-08	0.6826	47.6775	32.5447
25-Dec-08	0.6830	48.5550	33.1631
26-Dec-08	0.6832	48.5900	33.1967
29-Dec-08	0.6847	48.0700	32.9135
30-Dec-08	0.6911	48.1500	33.2765
31-Dec-08	0.6995	48.5150	33.9362
01-Jan-09	0.6995	48.4875	33.9170
02-Jan-09	0.7110	48.5400	34.5119
05-Jan-09	0.7171	48.6300	34.8726
06-Jan-09	0.7230	48.8400	35.3113
07-Jan-09	0.7128	48.4350	34.5245
08-Jan-09	0.7119	48.6450	34.6304
09-Jan-09	0.7040	48.6350	34.2390
12-Jan-09	0.6815	49.0850	33.4514
13-Jan-09	0.6645	48.7700	32.4077
14-Jan-09	0.6612	48.5800	32.1211
15-Jan-09	0.6628	48.9350	32.4341
16-Jan-09	0.6724	48.8075	32.8182
19-Jan-09	0.6662	49.0650	32.6871
20-Jan-09	0.6502	48.7850	31.7200
21-Jan-09	0.6612	48.6050	32.1376
22-Jan-09	0.6552	49.0550	32.1408
23-Jan-09	0.6527	49.1750	32.0965
26-Jan-09	0.6592	49.0100	32.3074
27-Jan-09	0.6607	49.2000	32.5064
28-Jan-09	0.6659	49.2600	32.8022
29-Jan-09	0.6519	48.8500	31.8453
30-Jan-09	0.6375	48.8500	31.1419
02-Feb-09	0.6314	48.9250	30.8912
03-Feb-09	0.6513	48.9800	31.9007
04-Feb-09	0.6433	49.0050	31.5249
05-Feb-09	0.6523	48.8013	31.8331
06-Feb-09	0.6751	48.6925	32.8723
09-Feb-09	0.6782	48.8150	33.1063
10-Feb-09	0.6547	48.7038	31.8863
11-Feb-09	0.6559	48.6150	31.8866
12-Feb-09	0.6522	48.6650	31.7393
13-Feb-09	0.6548	48.7650	31.9313
16-Feb-09	0.6499	48.8650	31.7574
17-Feb-09	0.6347	48.7300	30.9289
18-Feb-09	0.6369	48.7400	31.0425
19-Feb-09	0.6434	49.3100	31.7261
20-Feb-09	0.6451	49.8050	32.1292
23-Feb-09	0.6413	49.7800	31.9239
24-Feb-09	0.6510	49.8400	32.4458
25-Feb-09	0.6467	49.7400	32.1669
26-Feb-09	0.6475	49.8725	32.2924
27-Feb-09	0.6385	49.8250	31.8133
02-Mar-09	0.6298	50.2325	31.6364
03-Mar-09	0.6376	50.8600	32.4283
04-Mar-09	0.6494	51.6850	33.5642
05-Mar-09	0.6381	51.8550	33.0887
06-Mar-09	0.6400	51.7300	33.1072
09-Mar-09	0.6316	51.7575	32.6900
10-Mar-09	0.6458	51.6550	33.3588
11-Mar-09	0.6510	51.7750	33.7055
12-Mar-09	0.6540	51.8700	33.9230
13-Mar-09	0.6575	51.8700	34.1045
16-Mar-09	0.6588	51.6750	34.0435
17-Mar-09	0.6614	51.6250	34.1448
18-Mar-09	0.6794	51.4975	34.9874
19-Mar-09	0.6878	51.3700	35.3323
20-Mar-09	0.6863	51.3725	35.2569
23-Mar-09	0.7040	50.6850	35.6822
24-Mar-09	0.6959	50.4250	35.0908
25-Mar-09	0.6972	50.5200	35.2225
26-Mar-09	0.7021	50.4513	35.4218
27-Mar-09	0.6932	50.8850	35.2735
30-Mar-09	0.6801	50.5700	34.3927
31-Mar-09	0.6903	50.5750	34.9119
01-Apr-09	0.6978	51.0650	35.6332
02-Apr-09	0.7158	50.8500	36.3984
03-Apr-09	0.7149	50.7100	36.2526
06-Apr-09	0.7125	50.3125	35.8477
07-Apr-09	0.7105	50.3450	35.7701
08-Apr-09	0.7095	49.9925	35.4697
09-Apr-09	0.7185	50.0500	35.9609
10-Apr-09	0.7191	50.4050	36.2462
13-Apr-09	0.7320	49.9500	36.5634
14-Apr-09	0.7212	50.0100	36.0672
15-Apr-09	0.7271	49.8875	36.2732
16-Apr-09	0.7199	49.8900	35.9158
17-Apr-09	0.7224	49.8350	36.0008
20-Apr-09	0.6987	49.5875	34.6468
21-Apr-09	0.7097	49.7600	35.3147
22-Apr-09	0.7056	50.1225	35.3664
23-Apr-09	0.7135	50.3950	35.9568
24-Apr-09	0.7232	50.2625	36.3498
27-Apr-09	0.7086	50.1850	35.5611
28-Apr-09	0.7055	49.8900	35.1974
29-Apr-09	0.7237	50.1150	36.2682
30-Apr-09	0.7251	50.4200	36.5595
01-May-09	0.7300	50.1475	36.6077
04-May-09	0.7407	50.0300	37.0572
05-May-09	0.7406	50.0300	37.0522
06-May-09	0.7468	49.7400	37.1458
07-May-09	0.7562	49.4875	37.4224
08-May-09	0.7682	49.5000	38.0259
11-May-09	0.7579	49.3650	37.4137
12-May-09	0.7647	49.3300	37.7227
13-May-09	0.7526	49.2750	37.0844
14-May-09	0.7592	49.4500	37.5424
15-May-09	0.7500	49.4600	37.0950
18-May-09	0.7646	49.8700	38.1306
19-May-09	0.7733	49.5000	38.2784
20-May-09	0.7732	48.2350	37.2953
21-May-09	0.7782	47.6100	37.0501
22-May-09	0.7823	47.7325	37.3411
25-May-09	0.7816	47.4250	37.0674
26-May-09	0.7867	47.1050	37.0575
27-May-09	0.7762	47.3300	36.7375
28-May-09	0.7840	47.6600	37.3654
29-May-09	0.8010	47.6400	38.1596
01-Jun-09	0.8101	47.8325	38.7491
02-Jun-09	0.8205	47.3100	38.8179
03-Jun-09	0.7998	46.9650	37.5626
04-Jun-09	0.8018	47.0750	37.7447
05-Jun-09	0.7932	46.9150	37.2130
08-Jun-09	0.7892	47.1850	37.2384
09-Jun-09	0.8014	47.0900	37.7379
10-Jun-09	0.8014	47.4925	38.0605
11-Jun-09	0.8186	47.5900	38.9572
12-Jun-09	0.8119	47.3375	38.4333
15-Jun-09	0.7945	47.4700	37.7149
16-Jun-09	0.7922	47.5000	37.6295
17-Jun-09	0.7930	47.8400	37.9371
18-Jun-09	0.8000	47.8100	38.2480
19-Jun-09	0.8054	47.9725	38.6371
22-Jun-09	0.7868	48.1525	37.8864
23-Jun-09	0.7941	48.1650	38.2478
24-Jun-09	0.7964	48.3800	38.5298
25-Jun-09	0.8038	48.7200	39.1611
26-Jun-09	0.8076	48.4550	39.1323
29-Jun-09	0.8072	48.5925	39.2239
30-Jun-09	0.8055	48.3325	38.9318
01-Jul-09	0.8091	48.1300	38.9420
02-Jul-09	0.7913	47.9425	37.9369
03-Jul-09	0.7961	48.0025	38.2148
06-Jul-09	0.7959	47.8775	38.1057
07-Jul-09	0.7893	48.0250	37.9061
08-Jul-09	0.7797	48.2100	37.5893
09-Jul-09	0.7835	48.5075	38.0056
10-Jul-09	0.7783	48.8300	38.0044
13-Jul-09	0.7840	48.8550	38.3023
14-Jul-09	0.7944	48.7800	38.7508
15-Jul-09	0.8031	49.2450	39.5487
16-Jul-09	0.8051	48.8600	39.3372
17-Jul-09	0.8016	48.7300	39.0620
20-Jul-09	0.8157	48.6538	39.6869
21-Jul-09	0.8170	48.6525	39.7491
22-Jul-09	0.8159	48.3650	39.4610
23-Jul-09	0.8131	48.3250	39.2931
24-Jul-09	0.8168	48.4475	39.5719
27-Jul-09	0.8231	48.4250	39.8586
28-Jul-09	0.8264	48.3050	39.9193
29-Jul-09	0.8169	48.1575	39.3399
30-Jul-09	0.8250	48.2125	39.7753
31-Jul-09	0.8353	48.3950	40.4243
03-Aug-09	0.8418	48.4475	40.7831
04-Aug-09	0.8437	48.0875	40.5714
05-Aug-09	0.8407	47.7725	40.1623
06-Aug-09	0.8397	47.5950	39.9655
07-Aug-09	0.8369	47.6200	39.8532
10-Aug-09	0.8377	47.6600	39.9248
11-Aug-09	0.8289	47.8650	39.6753
12-Aug-09	0.8339	47.7575	39.8250
13-Aug-09	0.8416	47.9600	40.3631
14-Aug-09	0.8296	48.3050	40.0738
17-Aug-09	0.8206	48.1350	39.4996
18-Aug-09	0.8260	48.2650	39.8669
19-Aug-09	0.8300	48.7475	40.4604
20-Aug-09	0.8309	48.7900	40.5396
21-Aug-09	0.8345	48.7900	40.7153
24-Aug-09	0.8375	48.7050	40.7904
25-Aug-09	0.8343	48.7163	40.6440
26-Aug-09	0.8269	48.5150	40.1171
27-Aug-09	0.8388	48.7650	40.9041
28-Aug-09	0.8407	48.8400	41.0598
31-Aug-09	0.8434	48.9400	41.2760
01-Sep-09	0.8265	48.7675	40.3063
02-Sep-09	0.8338	48.8350	40.7186
03-Sep-09	0.8394	48.8650	41.0173
04-Sep-09	0.8503	49.0775	41.7306
07-Sep-09	0.8555	48.8850	41.8211
08-Sep-09	0.8618	48.8713	42.1172
09-Sep-09	0.8626	48.6875	41.9978
10-Sep-09	0.8633	48.6075	41.9629
11-Sep-09	0.8632	48.5200	41.8825
14-Sep-09	0.8620	48.4650	41.7768
15-Sep-09	0.8631	48.5025	41.8625
16-Sep-09	0.8728	48.6975	42.5032
17-Sep-09	0.8720	48.5950	42.3748
18-Sep-09	0.8672	48.3700	41.9465
21-Sep-09	0.8624	48.0575	41.4448
22-Sep-09	0.8735	48.1913	42.0951
23-Sep-09	0.8663	48.1350	41.6994
24-Sep-09	0.8654	48.0825	41.6106
25-Sep-09	0.8678	47.9875	41.6436
28-Sep-09	0.8722	48.0750	41.9310
29-Sep-09	0.8711	48.1025	41.9021
30-Sep-09	0.8836	47.9750	42.3907
01-Oct-09	0.8699	48.0450	41.7943
02-Oct-09	0.8642	48.1050	41.5723
05-Oct-09	0.8778	47.8050	41.9632
06-Oct-09	0.8906	47.8050	42.5751
07-Oct-09	0.8904	47.5900	42.3741
08-Oct-09	0.9067	47.0900	42.6965
09-Oct-09	0.9035	46.6950	42.1889
12-Oct-09	0.9069	46.3213	42.0087
13-Oct-09	0.9088	46.4625	42.2251
14-Oct-09	0.9156	46.5300	42.6029
15-Oct-09	0.9203	46.4900	42.7847
16-Oct-09	0.9164	46.1625	42.3033
19-Oct-09	0.9290	46.0125	42.7456
20-Oct-09	0.9238	46.2000	42.6796
21-Oct-09	0.9268	46.3050	42.9155
22-Oct-09	0.9265	46.0550	42.6700
23-Oct-09	0.9222	46.4200	42.8085
26-Oct-09	0.9168	46.6363	42.7561
27-Oct-09	0.9168	46.5050	42.6358
28-Oct-09	0.8978	46.5550	41.7971
29-Oct-09	0.9158	46.8775	42.9304
30-Oct-09	0.8980	47.2075	42.3923
02-Nov-09	0.9039	47.4100	42.8539
03-Nov-09	0.9024	46.9913	42.4049
04-Nov-09	0.9098	46.9650	42.7288
05-Nov-09	0.9101	47.1900	42.9476
